Loan_ID,Customer_ID,Account_ID,Loan_Type,Loan_Amount,Interest_Rate,Tenure_Months,Loan_Status,Approval_Date
LN01235,CUST02996,ACC02996,Auto,858730,10.03,36,Active,2024-11-27
LN01258,CUST04952,ACC04952,Auto,760877,14.54,24,Active,2024-01-31
LN01259,CUST02940,ACC02940,Auto,506649,13.41,60,Active,2024-08-30
LN01269,CUST03534,ACC03534,Auto,1035380,9.93,24,Active,2023-03-31
LN01276,CUST00732,ACC00732,Auto,1407450,12.37,24,Active,2023-09-15
LN01340,CUST00358,ACC00358,Auto,1185556,8.95,24,Active,2024-09-15
LN01359,CUST03641,ACC03641,Auto,1203621,14.74,60,Active,2022-08-02
LN01368,CUST01422,ACC01422,Auto,651040,12.51,60,Active,2023-08-14
LN01386,CUST02862,ACC02862,Auto,536194,9.71,60,Active,2024-03-04
LN01426,CUST00443,ACC00443,Auto,811804,14.79,24,Active,2025-06-26
LN01430,CUST02304,ACC02304,Auto,959924,11.80,60,Active,2023-09-29
LN01442,CUST01297,ACC01297,Auto,1041320,10.02,24,Active,2023-04-05
LN01451,CUST00359,ACC00359,Auto,534086,12.71,60,Active,2023-09-03
LN01454,CUST01250,ACC01250,Auto,997483,14.71,24,Active,2025-12-16
LN01458,CUST03562,ACC03562,Auto,501633,15.86,60,Active,2024-12-04
LN01461,CUST00842,ACC00842,Auto,1321804,13.54,60,Active,2023-05-05
LN01472,CUST02213,ACC02213,Auto,731987,10.95,36,Active,2023-11-15
LN01494,CUST03742,ACC03742,Auto,1495889,12.22,36,Active,2023-05-31
LN01502,CUST01305,ACC01305,Auto,1342163,9.03,36,Active,2023-09-07
LN01506,CUST04797,ACC04797,Auto,783443,9.03,36,Active,2023-01-22
LN01509,CUST03569,ACC03569,Auto,1439616,9.72,36,Active,2025-09-09
LN01522,CUST03267,ACC03267,Auto,694919,9.03,60,Active,2021-02-22
LN01524,CUST02318,ACC02318,Auto,1285939,14.77,60,Active,2023-07-20
LN01528,CUST00221,ACC00221,Auto,477469,13.14,36,Active,2025-07-24
LN01530,CUST00480,ACC00480,Auto,766227,12.65,60,Active,2022-07-14
LN01548,CUST03244,ACC03244,Auto,825424,14.47,36,Active,2023-01-20
LN01559,CUST04534,ACC04534,Auto,831277,7.14,60,Active,2023-08-01
LN01599,CUST01407,ACC01407,Auto,835205,11.16,24,Active,2023-07-20
LN01621,CUST01474,ACC01474,Auto,344709,12.97,60,Active,2024-06-19
LN01641,CUST01127,ACC01127,Auto,1371923,8.02,24,Active,2024-04-19
LN01700,CUST04436,ACC04436,Auto,1280729,10.03,60,Active,2025-10-04
LN01714,CUST04042,ACC04042,Auto,1412621,13.92,36,Active,2023-02-11
LN01717,CUST04072,ACC04072,Auto,1363149,12.99,24,Active,2023-12-15
LN01750,CUST03407,ACC03407,Auto,740404,11.48,24,Active,2025-10-01
LN01753,CUST00258,ACC00258,Auto,434044,8.70,36,Active,2024-07-10
LN01771,CUST04501,ACC04501,Auto,741186,8.46,24,Active,2024-12-01
LN01778,CUST00558,ACC00558,Auto,878214,8.43,60,Active,2023-02-18
LN01788,CUST00927,ACC00927,Auto,1420903,10.65,24,Active,2024-03-03
LN01796,CUST01926,ACC01926,Auto,421034,10.28,36,Active,2023-04-09
LN01853,CUST04431,ACC04431,Auto,885969,7.11,36,Active,2023-02-22
LN01859,CUST04006,ACC04006,Auto,1273508,7.55,60,Active,2023-05-12
LN01918,CUST04230,ACC04230,Auto,1033756,9.51,24,Active,2024-02-19
LN01930,CUST03836,ACC03836,Auto,818195,8.79,36,Active,2023-03-08
LN02015,CUST01377,ACC01377,Auto,1408622,11.16,60,Active,2023-10-06
LN02027,CUST01435,ACC01435,Auto,710395,9.23,36,Active,2024-06-02
LN02033,CUST02606,ACC02606,Auto,398441,12.03,36,Active,2025-02-28
LN02084,CUST03425,ACC03425,Auto,1386451,15.38,36,Active,2025-07-21
LN02106,CUST02717,ACC02717,Auto,1386262,12.38,60,Active,2024-08-02
LN02113,CUST04508,ACC04508,Auto,974234,10.03,36,Active,2022-10-26
LN02129,CUST04394,ACC04394,Auto,1281715,10.35,36,Active,2025-09-13
LN02132,CUST01784,ACC01784,Auto,1035521,14.50,60,Active,2022-09-11
LN02159,CUST04934,ACC04934,Auto,1499517,13.15,36,Active,2025-03-21
LN02164,CUST02530,ACC02530,Auto,956769,14.82,24,Active,2022-08-30
LN02166,CUST04947,ACC04947,Auto,524746,11.11,36,Active,2024-11-09
LN02173,CUST02111,ACC02111,Auto,303891,14.82,36,Active,2023-02-23
LN02182,CUST03126,ACC03126,Auto,411270,13.06,60,Active,2023-07-04
LN02186,CUST00439,ACC00439,Auto,806664,9.43,24,Active,2023-01-03
LN02263,CUST01692,ACC01692,Auto,401398,12.16,36,Active,2024-12-19
LN02292,CUST03171,ACC03171,Auto,593612,11.89,36,Active,2022-12-07
LN02369,CUST04871,ACC04871,Auto,1466622,9.91,36,Active,2022-02-06
LN02426,CUST00220,ACC00220,Auto,404702,10.50,60,Active,2025-05-24
LN02444,CUST00798,ACC00798,Auto,652727,12.76,36,Active,2023-05-26
LN02454,CUST01755,ACC01755,Auto,470637,7.36,24,Active,2024-07-01
LN02491,CUST04302,ACC04302,Auto,376716,15.64,36,Active,2023-07-07
LN02510,CUST04609,ACC04609,Auto,1454220,13.20,60,Active,2023-05-11
LN02528,CUST01012,ACC01012,Auto,360442,15.25,24,Active,2024-12-27
LN02532,CUST02119,ACC02119,Auto,602735,11.80,36,Active,2024-12-03
LN02564,CUST04281,ACC04281,Auto,632439,12.50,24,Active,2024-01-29
LN02570,CUST04781,ACC04781,Auto,704451,8.83,36,Active,2024-07-25
LN02580,CUST02340,ACC02340,Auto,606487,13.99,24,Active,2023-05-01
LN02625,CUST01720,ACC01720,Auto,1487032,10.98,36,Active,2025-06-25
LN02635,CUST02103,ACC02103,Auto,395834,14.08,60,Active,2023-02-28
LN02680,CUST04446,ACC04446,Auto,1154521,10.26,36,Active,2022-05-04
LN02695,CUST02923,ACC02923,Auto,670092,13.71,24,Active,2025-01-15
LN02773,CUST02565,ACC02565,Auto,1449979,7.29,60,Active,2022-09-24
LN02797,CUST02087,ACC02087,Auto,334588,13.67,24,Active,2023-03-14
LN02798,CUST02640,ACC02640,Auto,1301778,11.85,24,Active,2023-07-20
LN02811,CUST00326,ACC00326,Auto,591689,10.56,24,Active,2024-11-08
LN02820,CUST04198,ACC04198,Auto,526043,7.81,60,Active,2022-11-23
LN02856,CUST04057,ACC04057,Auto,1111731,10.77,60,Active,2024-02-04
LN02900,CUST03846,ACC03846,Auto,1246601,13.25,24,Active,2023-04-29
LN02908,CUST02319,ACC02319,Auto,1429019,8.32,36,Active,2022-10-02
LN02927,CUST01147,ACC01147,Auto,958049,7.06,60,Active,2022-10-25
LN02938,CUST01201,ACC01201,Auto,484592,14.07,36,Active,2023-02-21
LN02978,CUST01522,ACC01522,Auto,954788,9.42,24,Active,2022-09-03
LN02995,CUST00707,ACC00707,Auto,860534,7.51,24,Active,2026-01-23
LN03022,CUST03421,ACC03421,Auto,1351920,12.32,60,Active,2024-10-12
LN03060,CUST03983,ACC03983,Auto,358298,7.18,60,Active,2023-02-09
LN03093,CUST04321,ACC04321,Auto,893745,15.90,60,Active,2022-08-11
LN03095,CUST02636,ACC02636,Auto,1381310,9.57,60,Active,2025-07-23
LN03122,CUST00876,ACC00876,Auto,1206708,15.36,24,Active,2025-05-22
LN03124,CUST00420,ACC00420,Auto,757244,7.51,36,Active,2022-06-30
LN03133,CUST03202,ACC03202,Auto,923973,11.03,24,Active,2023-07-10
LN03139,CUST00550,ACC00550,Auto,718033,14.25,24,Active,2024-01-26
LN03157,CUST03395,ACC03395,Auto,547322,10.01,60,Active,2023-06-28
LN03163,CUST03575,ACC03575,Auto,514978,10.63,24,Active,2025-04-16
LN03198,CUST03452,ACC03452,Auto,978440,12.29,60,Active,2021-12-06
LN03271,CUST02877,ACC02877,Auto,348342,8.65,60,Active,2025-11-27
LN03299,CUST03318,ACC03318,Auto,326962,15.49,36,Active,2023-01-04
LN03306,CUST04453,ACC04453,Auto,1409156,11.25,60,Active,2022-09-20
LN03317,CUST00391,ACC00391,Auto,1387739,11.38,24,Active,2024-06-04
LN03337,CUST01094,ACC01094,Auto,971037,12.20,24,Active,2021-10-03
LN03339,CUST01881,ACC01881,Auto,1224156,10.38,24,Active,2023-04-22
LN03342,CUST04547,ACC04547,Auto,768025,11.91,60,Active,2023-08-08
LN03348,CUST04623,ACC04623,Auto,1266761,10.32,24,Active,2023-07-01
LN03395,CUST02508,ACC02508,Auto,460217,9.22,60,Active,2023-08-04
LN03429,CUST00861,ACC00861,Auto,1450091,14.10,60,Active,2022-02-13
LN03459,CUST00987,ACC00987,Auto,993529,8.61,24,Active,2022-05-07
LN03481,CUST00417,ACC00417,Auto,843282,14.54,60,Active,2024-05-01
LN00001,CUST01082,ACC01082,Business,2876758,12.07,12,Active,2023-05-29
LN00008,CUST03281,ACC03281,Business,917705,13.99,36,Active,2025-11-23
LN00040,CUST04784,ACC04784,Business,3152642,7.72,12,Active,2022-08-04
LN00052,CUST04573,ACC04573,Business,4385215,7.52,36,Active,2023-12-27
LN00056,CUST00608,ACC00608,Business,4436550,14.83,120,Active,2023-09-28
LN00057,CUST01519,ACC01519,Business,3113388,8.75,36,Active,2023-12-08
LN00068,CUST04644,ACC04644,Business,2566680,14.13,12,Active,2023-05-06
LN00108,CUST03558,ACC03558,Business,501203,12.08,36,Active,2023-11-04
LN00120,CUST04482,ACC04482,Business,1940273,7.66,24,Active,2024-01-16
LN00148,CUST01173,ACC01173,Business,1325425,7.86,24,Active,2023-12-15
LN00168,CUST01156,ACC01156,Business,4673848,14.80,60,Active,2023-12-03
LN00169,CUST00216,ACC00216,Business,2188416,14.28,120,Active,2024-12-14
LN00197,CUST00071,ACC00071,Business,593786,7.47,24,Active,2024-05-23
LN00224,CUST02575,ACC02575,Business,1757028,14.49,60,Active,2023-04-09
LN00236,CUST04170,ACC04170,Business,2415280,10.32,60,Active,2025-05-03
LN00247,CUST02515,ACC02515,Business,4827870,8.51,24,Active,2024-03-27
LN00288,CUST00413,ACC00413,Business,2437735,11.53,12,Active,2023-06-09
LN00290,CUST04116,ACC04116,Business,3997235,7.30,60,Active,2023-02-22
LN00307,CUST02891,ACC02891,Business,1787152,11.26,24,Active,2024-12-13
LN00313,CUST00665,ACC00665,Business,2121757,7.12,24,Active,2023-10-29
LN00329,CUST03206,ACC03206,Business,2862921,8.94,24,Active,2024-08-28
LN00330,CUST00350,ACC00350,Business,1003487,13.51,12,Active,2022-12-18
LN00335,CUST04346,ACC04346,Business,2059339,10.61,24,Active,2023-04-17
LN00395,CUST01261,ACC01261,Business,4984431,8.22,180,Active,2021-09-04
LN00409,CUST01021,ACC01021,Business,3888796,15.81,60,Active,2021-04-14
LN00412,CUST02668,ACC02668,Business,581800,13.93,36,Active,2023-05-09
LN00413,CUST04915,ACC04915,Business,3729906,7.36,36,Active,2022-12-09
LN00427,CUST00073,ACC00073,Business,4658252,8.47,180,Active,2023-12-17
LN00466,CUST00578,ACC00578,Business,4378288,13.89,12,Active,2023-06-10
LN00469,CUST04979,ACC04979,Business,4200422,13.38,180,Active,2025-08-04
LN00483,CUST00592,ACC00592,Business,3974122,14.98,12,Active,2024-09-28
LN00486,CUST00688,ACC00688,Business,920839,15.95,180,Active,2022-07-14
LN00487,CUST00167,ACC00167,Business,2932626,11.26,24,Active,2023-09-09
LN00529,CUST01475,ACC01475,Business,2322762,7.73,60,Active,2024-10-18
LN00550,CUST00720,ACC00720,Business,1367931,12.95,120,Active,2025-05-07
LN00560,CUST01613,ACC01613,Business,2709443,8.04,12,Active,2023-05-24
LN00591,CUST03350,ACC03350,Business,3434426,7.44,180,Active,2025-03-02
LN00594,CUST03912,ACC03912,Business,1014175,14.49,24,Active,2023-04-27
LN00598,CUST02973,ACC02973,Business,1518471,13.22,120,Active,2022-10-02
LN00607,CUST00016,ACC00016,Business,3998368,7.73,180,Active,2022-07-02
LN00621,CUST03472,ACC03472,Business,2648855,10.75,180,Active,2024-03-06
LN00627,CUST02440,ACC02440,Business,1775412,15.34,36,Active,2024-01-17
LN00650,CUST02425,ACC02425,Business,1347011,7.42,36,Active,2026-01-30
LN00663,CUST02467,ACC02467,Business,4788418,12.87,24,Active,2021-12-31
LN00665,CUST00441,ACC00441,Business,2687983,11.28,36,Active,2024-11-25
LN00667,CUST00894,ACC00894,Business,3720188,13.64,24,Active,2024-04-05
LN00668,CUST00999,ACC00999,Business,2739302,11.69,12,Active,2024-06-19
LN00680,CUST00183,ACC00183,Business,4428375,8.64,180,Active,2022-11-13
LN00682,CUST03532,ACC03532,Business,2442865,11.43,180,Active,2024-06-07
LN00740,CUST04279,ACC04279,Business,3335233,15.68,120,Active,2023-09-23
LN00748,CUST03784,ACC03784,Business,868375,14.73,24,Active,2022-12-12
LN00759,CUST01997,ACC01997,Business,2529192,9.90,120,Active,2025-10-23
LN00763,CUST01763,ACC01763,Business,4278956,15.03,24,Active,2024-05-21
LN00764,CUST04096,ACC04096,Business,4503214,11.03,12,Active,2023-07-06
LN00772,CUST03720,ACC03720,Business,2247795,11.65,60,Active,2022-08-12
LN00774,CUST04458,ACC04458,Business,2080029,9.49,36,Active,2021-11-30
LN00808,CUST00796,ACC00796,Business,699294,10.44,180,Active,2023-01-25
LN00811,CUST02651,ACC02651,Business,1974652,11.32,180,Active,2022-08-19
LN00870,CUST00395,ACC00395,Business,2027565,14.90,36,Active,2025-04-05
LN00876,CUST01230,ACC01230,Business,2514756,12.29,180,Active,2022-11-24
LN00890,CUST03729,ACC03729,Business,2190845,10.65,24,Active,2023-05-14
LN00931,CUST02854,ACC02854,Business,1410718,8.81,180,Active,2023-04-27
LN00966,CUST01057,ACC01057,Business,636359,12.95,60,Active,2023-06-11
LN00968,CUST00345,ACC00345,Business,4972191,12.63,36,Active,2021-09-25
LN00975,CUST01712,ACC01712,Business,2789013,7.48,120,Active,2023-10-20
LN00976,CUST02188,ACC02188,Business,828743,10.56,36,Active,2025-06-01
LN00986,CUST01016,ACC01016,Business,3034178,15.57,24,Active,2022-04-10
LN01033,CUST04369,ACC04369,Business,2833839,8.98,24,Active,2024-10-18
LN01070,CUST04536,ACC04536,Business,3835303,13.82,36,Active,2023-10-28
LN01075,CUST01913,ACC01913,Business,584374,8.52,12,Active,2024-08-10
LN01093,CUST00716,ACC00716,Business,2837819,7.95,60,Active,2022-11-26
LN01112,CUST04996,ACC04996,Business,1873214,15.40,12,Active,2025-09-02
LN01114,CUST01645,ACC01645,Business,1474480,13.63,24,Active,2023-09-16
LN01118,CUST04717,ACC04717,Business,4184199,10.23,24,Active,2023-11-21
LN01125,CUST02306,ACC02306,Business,3313599,11.61,36,Active,2024-02-25
LN01147,CUST03368,ACC03368,Business,1356839,10.42,180,Active,2024-04-08
LN01148,CUST02224,ACC02224,Business,1551158,14.76,180,Active,2023-11-09
LN01151,CUST01023,ACC01023,Business,1409259,14.57,24,Active,2025-06-06
LN01161,CUST04053,ACC04053,Business,2301637,13.80,180,Active,2022-03-18
LN01188,CUST04706,ACC04706,Business,4304704,13.43,24,Active,2022-11-27
LN01197,CUST00295,ACC00295,Business,1434072,11.15,36,Active,2024-03-27
LN01200,CUST02345,ACC02345,Business,2812399,12.14,120,Active,2025-01-24
LN01204,CUST04192,ACC04192,Business,587897,7.39,12,Active,2024-11-17
LN01231,CUST00787,ACC00787,Business,4558097,14.64,12,Active,2025-05-18
LN01263,CUST01133,ACC01133,Business,2342081,14.39,180,Active,2023-08-30
LN01272,CUST04581,ACC04581,Business,4985004,14.60,24,Active,2023-05-03
LN01278,CUST02837,ACC02837,Business,1955766,13.71,24,Active,2025-04-29
LN01292,CUST04191,ACC04191,Business,3386088,8.89,36,Active,2022-08-07
LN01311,CUST04598,ACC04598,Business,4544549,14.23,36,Active,2022-10-04
LN01312,CUST04698,ACC04698,Business,4618109,11.63,12,Active,2022-07-09
LN01320,CUST01447,ACC01447,Business,3867214,12.14,12,Active,2024-08-11
LN01354,CUST00495,ACC00495,Business,3108824,9.34,120,Active,2023-06-17
LN01357,CUST01123,ACC01123,Business,4200432,10.69,60,Active,2023-01-01
LN01364,CUST03518,ACC03518,Business,4824745,13.99,180,Active,2022-10-28
LN01370,CUST01466,ACC01466,Business,1106185,8.82,36,Active,2026-01-12
LN01400,CUST01436,ACC01436,Business,1153827,7.93,12,Active,2022-07-15
LN01410,CUST04315,ACC04315,Business,810659,8.77,12,Active,2025-06-04
LN01411,CUST00916,ACC00916,Business,3840635,8.35,12,Active,2023-09-16
LN01425,CUST04675,ACC04675,Business,1885946,10.16,120,Active,2024-06-11
LN01427,CUST02342,ACC02342,Business,1965215,15.31,12,Active,2023-10-16
LN01435,CUST03757,ACC03757,Business,2187569,11.41,12,Active,2023-04-26
LN01455,CUST02576,ACC02576,Business,2502545,8.08,24,Active,2024-12-30
LN01459,CUST01402,ACC01402,Business,4631854,12.92,180,Active,2021-09-10
LN01482,CUST00771,ACC00771,Business,1393224,11.15,36,Active,2024-01-08
LN01492,CUST04550,ACC04550,Business,1884520,9.35,180,Active,2022-08-25
LN01495,CUST02288,ACC02288,Business,1630812,11.66,180,Active,2025-03-24
LN01508,CUST02641,ACC02641,Business,750855,7.59,180,Active,2021-08-11
LN01513,CUST03097,ACC03097,Business,4056891,15.41,36,Active,2023-09-14
LN01564,CUST00839,ACC00839,Business,3992131,13.80,120,Active,2023-11-16
LN01569,CUST03598,ACC03598,Business,515612,9.12,36,Active,2025-09-26
LN01573,CUST03871,ACC03871,Business,4442265,9.76,180,Active,2023-10-12
LN01583,CUST00025,ACC00025,Business,554898,7.74,36,Active,2024-09-25
LN01609,CUST04505,ACC04505,Business,4914919,15.54,60,Active,2023-07-13
LN01619,CUST04895,ACC04895,Business,3538926,9.46,36,Active,2021-12-21
LN01624,CUST02009,ACC02009,Business,3926080,12.58,180,Active,2022-08-23
LN01646,CUST04452,ACC04452,Business,3765625,12.36,180,Active,2024-08-03
LN01647,CUST02922,ACC02922,Business,4752396,12.99,180,Active,2024-11-04
LN01650,CUST03468,ACC03468,Business,2637499,13.49,120,Active,2023-03-25
LN01669,CUST00067,ACC00067,Business,4260513,14.25,36,Active,2025-05-05
LN01672,CUST01231,ACC01231,Business,569977,12.75,24,Active,2023-03-04
LN01676,CUST00557,ACC00557,Business,3275413,10.65,60,Active,2024-10-22
LN01685,CUST04612,ACC04612,Business,2045290,8.52,120,Active,2023-08-16
LN01695,CUST02613,ACC02613,Business,4972073,15.83,36,Active,2025-09-02
LN01742,CUST03659,ACC03659,Business,1794842,14.70,24,Active,2023-06-11
LN01748,CUST04790,ACC04790,Business,4642033,12.89,24,Active,2024-10-20
LN01758,CUST03352,ACC03352,Business,4388568,9.14,60,Active,2021-09-21
LN01767,CUST02478,ACC02478,Business,2279400,9.59,180,Active,2022-12-04
LN01770,CUST02594,ACC02594,Business,2471552,10.12,12,Active,2022-11-15
LN01773,CUST02452,ACC02452,Business,2603980,9.83,120,Active,2025-05-29
LN01775,CUST03136,ACC03136,Business,3381841,14.98,12,Active,2025-06-14
LN01780,CUST00804,ACC00804,Business,3856654,9.82,12,Active,2022-08-04
LN01785,CUST02638,ACC02638,Business,3352764,11.34,180,Active,2024-11-25
LN01791,CUST03933,ACC03933,Business,2371090,7.21,60,Active,2024-04-20
LN01794,CUST04005,ACC04005,Business,1705776,12.16,180,Active,2025-07-26
LN01800,CUST02226,ACC02226,Business,2277722,12.31,36,Active,2025-04-05
LN01801,CUST04681,ACC04681,Business,665120,8.13,36,Active,2021-12-05
LN01817,CUST01336,ACC01336,Business,1477489,14.53,24,Active,2024-07-06
LN01831,CUST04140,ACC04140,Business,1955675,14.90,12,Active,2025-03-26
LN01849,CUST02161,ACC02161,Business,2049136,12.09,180,Active,2022-04-17
LN01871,CUST02497,ACC02497,Business,3257496,11.17,180,Active,2025-07-25
LN01873,CUST01291,ACC01291,Business,969568,14.82,120,Active,2023-02-12
LN01877,CUST00161,ACC00161,Business,4282338,10.41,120,Active,2024-08-16
LN01885,CUST04115,ACC04115,Business,2358401,11.59,60,Active,2024-01-25
LN01886,CUST01500,ACC01500,Business,4395679,12.16,60,Active,2024-08-16
LN01890,CUST03522,ACC03522,Business,3248794,15.83,60,Active,2024-02-27
LN01911,CUST02886,ACC02886,Business,3343205,11.46,60,Active,2021-10-11
LN01912,CUST00780,ACC00780,Business,3632119,14.50,120,Active,2022-12-21
LN01914,CUST03301,ACC03301,Business,961029,9.43,24,Active,2025-06-12
LN01915,CUST00491,ACC00491,Business,1576447,9.89,36,Active,2025-10-05
LN01920,CUST02558,ACC02558,Business,1532815,14.23,120,Active,2023-10-27
LN01971,CUST02063,ACC02063,Business,4849330,7.07,36,Active,2026-02-01
LN01980,CUST02299,ACC02299,Business,4317302,10.55,180,Active,2023-04-24
LN01993,CUST03274,ACC03274,Business,2730214,9.23,24,Active,2024-10-03
LN02002,CUST01087,ACC01087,Business,1604796,9.10,60,Active,2024-04-07
LN02020,CUST00992,ACC00992,Business,1731373,8.86,12,Active,2025-01-18
LN02025,CUST00235,ACC00235,Business,2219352,11.52,120,Active,2022-01-29
LN02054,CUST02916,ACC02916,Business,3837827,12.38,36,Active,2023-03-11
LN02059,CUST01351,ACC01351,Business,1277630,12.29,24,Active,2024-11-24
LN02064,CUST02444,ACC02444,Business,2836837,10.41,60,Active,2024-02-27
LN02070,CUST04829,ACC04829,Business,2775712,15.24,120,Active,2023-01-29
LN02097,CUST00085,ACC00085,Business,2540555,15.97,120,Active,2025-04-10
LN02099,CUST00760,ACC00760,Business,3389663,7.43,180,Active,2025-08-21
LN02109,CUST04029,ACC04029,Business,4365057,8.69,120,Active,2024-10-23
LN02117,CUST03495,ACC03495,Business,974292,12.03,12,Active,2024-07-10
LN02130,CUST01375,ACC01375,Business,4552034,15.72,36,Active,2023-10-26
LN02133,CUST03481,ACC03481,Business,4124197,10.92,36,Active,2022-12-24
LN02136,CUST00452,ACC00452,Business,2288866,14.53,60,Active,2025-07-14
LN02142,CUST00007,ACC00007,Business,1020360,7.36,120,Active,2025-04-07
LN02146,CUST02000,ACC02000,Business,709012,8.54,60,Active,2025-10-22
LN02147,CUST01911,ACC01911,Business,2021890,13.37,120,Active,2025-10-26
LN02163,CUST04062,ACC04062,Business,2777570,10.41,12,Active,2024-11-05
LN02183,CUST00759,ACC00759,Business,4949505,8.32,36,Active,2023-08-18
LN02190,CUST00103,ACC00103,Business,591426,12.27,60,Active,2024-09-29
LN02192,CUST02618,ACC02618,Business,1664666,9.02,60,Active,2022-02-15
LN02194,CUST04774,ACC04774,Business,803400,10.60,60,Active,2023-02-12
LN02196,CUST00634,ACC00634,Business,4062721,8.29,12,Active,2024-01-21
LN02201,CUST00331,ACC00331,Business,1721954,11.70,60,Active,2022-03-23
LN02225,CUST03461,ACC03461,Business,3049177,9.87,36,Active,2022-10-13
LN02248,CUST02480,ACC02480,Business,2081864,14.83,24,Active,2024-02-15
LN02281,CUST01871,ACC01871,Business,2867853,11.17,12,Active,2024-04-09
LN02299,CUST03940,ACC03940,Business,2855116,11.65,24,Active,2025-02-28
LN02341,CUST00566,ACC00566,Business,2704952,12.41,180,Active,2023-03-31
LN02343,CUST00468,ACC00468,Business,4174457,9.83,60,Active,2024-02-17
LN02352,CUST03491,ACC03491,Business,3484497,12.49,120,Active,2023-07-24
LN02359,CUST00845,ACC00845,Business,4983382,8.73,12,Active,2023-08-11
LN02395,CUST00330,ACC00330,Business,4742418,7.44,60,Active,2023-07-16
LN02398,CUST00879,ACC00879,Business,3101619,12.52,12,Active,2022-12-28
LN02405,CUST02195,ACC02195,Business,1870099,7.97,60,Active,2023-02-12
LN02434,CUST00882,ACC00882,Business,562387,8.71,60,Active,2024-11-22
LN02501,CUST03204,ACC03204,Business,2898675,8.42,12,Active,2024-10-31
LN02502,CUST03141,ACC03141,Business,2202386,14.79,60,Active,2023-09-05
LN02520,CUST00038,ACC00038,Business,2738673,7.09,180,Active,2023-03-18
LN02524,CUST03628,ACC03628,Business,918065,12.38,60,Active,2025-01-04
LN02525,CUST03303,ACC03303,Business,1285302,11.52,12,Active,2024-02-22
LN02541,CUST04363,ACC04363,Business,1061530,10.98,12,Active,2024-05-12
LN02559,CUST00821,ACC00821,Business,939435,8.89,180,Active,2026-03-31
LN02565,CUST00923,ACC00923,Business,4778298,11.36,120,Active,2025-01-11
LN02592,CUST04329,ACC04329,Business,4475390,15.70,180,Active,2022-02-07
LN02596,CUST02881,ACC02881,Business,4725638,13.39,180,Active,2024-04-30
